model_id,model_name,vehicle_type,fuel_type,transmission,engine_cc,seating_capacity,ex_showroom_price
M3620,Honda_Model_20,SUV,Petrol,Automatic,1199,5,3364427
M3621,Honda_Model_21,SUV,Hybrid,Manual,1498,7,2715064
M3622,Honda_Model_22,Hatchback,Diesel,Automatic,1199,7,1554528
M3623,Honda_Model_23,Sedan,Petrol,Automatic,1199,7,2094817
M3624,Honda_Model_24,Sedan,Diesel,Manual,1993,5,4178511
M3625,Honda_Model_25,SUV,Hybrid,Automatic,1799,7,2690170
M3626,Honda_Model_26,Sedan,Diesel,Automatic,1993,7,2225249
M3627,Honda_Model_27,SUV,Diesel,Manual,1498,7,2511705
M3628,Honda_Model_28,Hatchback,Petrol,Automatic,1799,7,2799933
M3629,Honda_Model_29,SUV,Diesel,Manual,1799,5,1765906
M3630,Honda_Model_30,SUV,Diesel,Manual,1993,5,4113129
M3631,Honda_Model_31,Hatchback,Diesel,Manual,1799,7,1282930
M3632,Honda_Model_32,Sedan,Petrol,Automatic,1993,5,2458185
M3633,Honda_Model_33,SUV,Hybrid,Automatic,1199,5,3110959
M3634,Honda_Model_34,SUV,Hybrid,Manual,1993,7,2307820
M3635,Honda_Model_35,Hatchback,Diesel,Automatic,1799,5,1984015
M3636,Honda_Model_36,Sedan,Petrol,Manual,1799,5,3584465
M3637,Honda_Model_37,SUV,Diesel,Automatic,1498,5,1095063
M3638,Honda_Model_38,Hatchback,Hybrid,Manual,1498,5,1460263
M3639,Honda_Model_39,SUV,Petrol,Manual,1498,5,3765783
M3640,Honda_Model_40,Hatchback,Hybrid,Automatic,1498,5,3442705
M3641,Honda_Model_41,Sedan,Hybrid,Manual,1799,7,2098366
M3642,Honda_Model_42,Sedan,Petrol,Manual,1498,5,1875724
M3643,Honda_Model_43,Sedan,Petrol,Automatic,1993,7,2048056
M3644,Honda_Model_44,Sedan,Diesel,Manual,1199,7,2354714
M3645,Honda_Model_45,SUV,Diesel,Manual,1799,7,4465670
M3646,Honda_Model_46,SUV,Hybrid,Automatic,1498,5,871003
M3647,Honda_Model_47,Sedan,Petrol,Manual,1799,5,1137140
M3648,Honda_Model_48,Sedan,Petrol,Manual,1498,7,3606550
M3649,Honda_Model_49,Sedan,Diesel,Manual,1799,7,2185815
M3650,Honda_Model_0,SUV,Hybrid,Manual,1498,7,1759896
M3651,Honda_Model_1,Sedan,Hybrid,Manual,1199,5,2723921
M3652,Honda_Model_2,Sedan,Diesel,Manual,1498,5,1289413
M3653,Honda_Model_3,Sedan,Petrol,Manual,1993,5,1685256
M3654,Honda_Model_4,Hatchback,Diesel,Manual,1799,7,1970748
M3655,Honda_Model_5,Sedan,Diesel,Automatic,1799,5,3032229
M3656,Honda_Model_6,Hatchback,Diesel,Manual,1993,5,1865872
M3657,Honda_Model_7,Hatchback,Diesel,Manual,1993,7,825355
M3658,Honda_Model_8,Sedan,Petrol,Automatic,1199,5,2465794
M3659,Honda_Model_9,Hatchback,Diesel,Manual,1799,7,1151930
M3660,Honda_Model_10,Sedan,Petrol,Manual,1199,5,2808932
M3661,Honda_Model_11,SUV,Diesel,Manual,1799,7,1562662
M3662,Honda_Model_12,SUV,Hybrid,Manual,1799,5,3311401
M3663,Honda_Model_13,SUV,Petrol,Manual,1199,7,3796754
M3664,Honda_Model_14,SUV,Hybrid,Manual,1799,5,1336984
M3665,Honda_Model_15,Hatchback,Diesel,Automatic,1799,7,2239769
M3666,Honda_Model_16,Sedan,Diesel,Automatic,1199,7,1330363
M3667,Honda_Model_17,Sedan,Diesel,Automatic,1498,5,4099459
M3668,Honda_Model_18,Sedan,Petrol,Automatic,1199,5,833001
M3669,Honda_Model_19,SUV,Hybrid,Automatic,1799,7,4203025
M3670,Honda_Model_20,SUV,Petrol,Manual,1993,5,3307604
M3671,Honda_Model_21,Sedan,Petrol,Manual,1498,7,1605954
M3672,Honda_Model_22,SUV,Diesel,Manual,1993,7,2156036
M3673,Honda_Model_23,Sedan,Hybrid,Manual,1498,5,3681999
M3674,Honda_Model_24,Sedan,Diesel,Manual,1993,5,3693299
M3675,Honda_Model_25,Sedan,Petrol,Automatic,1498,5,2919788
M3676,Honda_Model_26,Sedan,Diesel,Automatic,1199,7,2126122
M3677,Honda_Model_27,Sedan,Hybrid,Manual,1498,7,1759692
M3678,Honda_Model_28,Sedan,Diesel,Manual,1498,5,4064754
M3679,Honda_Model_29,Sedan,Hybrid,Manual,1498,7,2094021
M3680,Honda_Model_30,SUV,Hybrid,Automatic,1799,7,1129111
M3681,Honda_Model_31,Sedan,Diesel,Automatic,1993,5,3345307
M3682,Honda_Model_32,Sedan,Petrol,Manual,1199,7,3693091
M3683,Honda_Model_33,SUV,Diesel,Automatic,1993,7,4371224
M3684,Honda_Model_34,SUV,Petrol,Manual,1993,7,2448021
M3685,Honda_Model_35,SUV,Petrol,Automatic,1199,5,1027716
M3686,Honda_Model_36,Sedan,Diesel,Automatic,1799,5,3255602
M3687,Honda_Model_37,Hatchback,Petrol,Manual,1498,7,1832324
M3688,Honda_Model_38,Hatchback,Petrol,Automatic,1799,5,842324
M3689,Honda_Model_39,SUV,Diesel,Automatic,1799,7,785261
M3690,Honda_Model_40,Hatchback,Diesel,Manual,1498,5,3721662
M3691,Honda_Model_41,SUV,Diesel,Automatic,1993,7,3565883
M3692,Honda_Model_42,Sedan,Petrol,Manual,1498,7,3017819
M3693,Honda_Model_43,Hatchback,Hybrid,Automatic,1199,7,3353611
M3694,Honda_Model_44,Sedan,Petrol,Manual,1498,7,2301381
M3695,Honda_Model_45,Hatchback,Hybrid,Manual,1993,5,2952498
M3696,Honda_Model_46,Sedan,Diesel,Automatic,1799,7,2699657
M3697,Honda_Model_47,Hatchback,Hybrid,Automatic,1799,7,3349088
M3698,Honda_Model_48,Sedan,Diesel,Manual,1498,5,3128950
M3699,Honda_Model_49,Sedan,Diesel,Automatic,1199,5,3054623
M3700,Honda_Model_0,Hatchback,Hybrid,Automatic,1993,7,909691
M3701,Honda_Model_1,Sedan,Diesel,Automatic,1799,7,2846799
M3702,Honda_Model_2,Sedan,Hybrid,Manual,1498,5,1171939
M3703,Honda_Model_3,Sedan,Diesel,Manual,1199,7,4370440
M3704,Honda_Model_4,Hatchback,Petrol,Manual,1199,7,2455835
M3705,Honda_Model_5,Hatchback,Petrol,Automatic,1799,7,2299505
M3706,Honda_Model_6,Sedan,Diesel,Automatic,1799,7,3749406
M3707,Honda_Model_7,Sedan,Diesel,Manual,1993,7,3181712
M3708,Honda_Model_8,Hatchback,Hybrid,Manual,1199,7,3796110
M3709,Honda_Model_9,Hatchback,Petrol,Automatic,1993,7,1378514
M3710,Honda_Model_10,Sedan,Hybrid,Automatic,1199,7,3500678
M3711,Honda_Model_11,Sedan,Diesel,Automatic,1199,7,2044721
M3712,Honda_Model_12,Sedan,Diesel,Automatic,1498,5,2774373
M3713,Honda_Model_13,SUV,Hybrid,Manual,1799,5,4384562
M3714,Honda_Model_14,Hatchback,Diesel,Automatic,1199,5,1921172
M3715,Honda_Model_15,SUV,Petrol,Automatic,1993,7,3783211
M3716,Honda_Model_16,Hatchback,Hybrid,Manual,1799,7,701304
M3717,Honda_Model_17,Hatchback,Petrol,Manual,1993,7,3444162
M3718,Honda_Model_18,Hatchback,Petrol,Automatic,1799,5,1598880
M3719,Honda_Model_19,Hatchback,Petrol,Manual,1799,5,3763940
M3720,Honda_Model_20,Hatchback,Hybrid,Automatic,1199,7,1568800
M3721,Honda_Model_21,Hatchback,Diesel,Automatic,1498,5,3934055
M3722,Honda_Model_22,Hatchback,Petrol,Manual,1199,5,1496454
M3723,Honda_Model_23,SUV,Petrol,Manual,1799,7,4052686
M3724,Honda_Model_24,Sedan,Petrol,Automatic,1199,7,777354
M3725,Honda_Model_25,Sedan,Diesel,Manual,1199,5,3223985
M3726,Honda_Model_26,SUV,Diesel,Automatic,1799,7,1868621
M3727,Honda_Model_27,SUV,Hybrid,Automatic,1799,5,889896
M3728,Honda_Model_28,SUV,Diesel,Automatic,1199,5,3969508
M3729,Honda_Model_29,SUV,Hybrid,Manual,1199,5,3522902
M3730,Honda_Model_30,Hatchback,Hybrid,Automatic,1199,7,3880035
M3731,Honda_Model_31,Sedan,Hybrid,Automatic,1993,5,3044811
M3732,Honda_Model_32,Hatchback,Hybrid,Automatic,1199,5,3582396
M3733,Honda_Model_33,Sedan,Hybrid,Manual,1993,7,2210272
M3734,Honda_Model_34,Sedan,Petrol,Automatic,1498,7,2392509
M3735,Honda_Model_35,SUV,Diesel,Automatic,1993,5,2688407
M3736,Honda_Model_36,Hatchback,Petrol,Automatic,1199,7,2013964
M3737,Honda_Model_37,SUV,Hybrid,Manual,1498,7,1773666
M3738,Honda_Model_38,Hatchback,Diesel,Automatic,1993,5,3123573
M3739,Honda_Model_39,Sedan,Petrol,Automatic,1993,7,3432999
M3740,Honda_Model_40,SUV,Petrol,Manual,1799,5,2897047
M3741,Honda_Model_41,SUV,Hybrid,Manual,1498,7,3968369
M3742,Honda_Model_42,Sedan,Petrol,Automatic,1799,7,1141752
M3743,Honda_Model_43,Sedan,Petrol,Automatic,1498,5,3067151
M3744,Honda_Model_44,Sedan,Petrol,Automatic,1993,5,3050707
M3745,Honda_Model_45,SUV,Petrol,Manual,1799,7,1609395
M3746,Honda_Model_46,Hatchback,Petrol,Manual,1199,7,2522366
M3747,Honda_Model_47,SUV,Hybrid,Automatic,1993,7,2007421
M3748,Honda_Model_48,Hatchback,Hybrid,Manual,1498,5,3700399
M3749,Honda_Model_49,SUV,Petrol,Automatic,1498,7,1649456
M3750,Honda_Model_0,SUV,Hybrid,Automatic,1799,5,3956841
M3751,Honda_Model_1,Sedan,Hybrid,Manual,1799,7,2061094
M3752,Honda_Model_2,Hatchback,Diesel,Automatic,1498,7,3720346
M3753,Honda_Model_3,SUV,Petrol,Manual,1993,7,1236809
M3754,Honda_Model_4,SUV,Hybrid,Manual,1799,7,1324434
M3755,Honda_Model_5,Sedan,Hybrid,Automatic,1199,7,1955667
M3756,Honda_Model_6,Sedan,Petrol,Manual,1498,5,2674138
M3757,Honda_Model_7,Hatchback,Diesel,Automatic,1199,5,2941928
M3758,Honda_Model_8,SUV,Petrol,Manual,1498,5,2856085
M3759,Honda_Model_9,Hatchback,Diesel,Automatic,1199,7,2343965
M3760,Honda_Model_10,SUV,Petrol,Automatic,1993,5,743856
M3761,Honda_Model_11,Hatchback,Petrol,Automatic,1498,5,3358696
M3762,Honda_Model_12,Sedan,Petrol,Manual,1993,7,2531524
M3763,Honda_Model_13,SUV,Petrol,Automatic,1799,7,3220983
M3764,Honda_Model_14,Hatchback,Diesel,Manual,1498,5,2918790
M3765,Honda_Model_15,Sedan,Diesel,Manual,1993,5,2511146
M3766,Honda_Model_16,Sedan,Hybrid,Manual,1199,5,2536935
M3767,Honda_Model_17,Hatchback,Petrol,Manual,1993,5,3730168
M3768,Honda_Model_18,SUV,Diesel,Manual,1498,5,1494733
M3769,Honda_Model_19,SUV,Diesel,Automatic,1993,5,3932577
M3770,Honda_Model_20,Sedan,Diesel,Manual,1199,5,1429353
M3771,Honda_Model_21,SUV,Petrol,Automatic,1199,7,2212820
M3772,Honda_Model_22,SUV,Hybrid,Automatic,1199,5,2603767
M3773,Honda_Model_23,SUV,Diesel,Manual,1799,7,3671631
M3774,Honda_Model_24,Sedan,Petrol,Automatic,1498,7,1049135
M3775,Honda_Model_25,Hatchback,Diesel,Automatic,1199,7,3646642
M3776,Honda_Model_26,SUV,Diesel,Manual,1799,5,3289626
M3777,Honda_Model_27,Sedan,Hybrid,Automatic,1199,5,3779582
M3778,Honda_Model_28,Sedan,Diesel,Manual,1993,7,2165226
M3779,Honda_Model_29,Hatchback,Diesel,Manual,1498,5,2642853
M3780,Honda_Model_30,SUV,Petrol,Manual,1993,5,3729663
M3781,Honda_Model_31,SUV,Petrol,Automatic,1799,7,2110598
M3782,Honda_Model_32,Hatchback,Hybrid,Automatic,1993,5,3639404
M3783,Honda_Model_33,Hatchback,Petrol,Automatic,1993,7,2157466
M3784,Honda_Model_34,Sedan,Petrol,Automatic,1199,7,1632930
M3785,Honda_Model_35,Sedan,Hybrid,Manual,1993,7,3787287
M3786,Honda_Model_36,Hatchback,Diesel,Manual,1199,7,2055511
M3787,Honda_Model_37,SUV,Hybrid,Automatic,1199,5,3017864
M3788,Honda_Model_38,Sedan,Petrol,Manual,1498,7,2276119
M3789,Honda_Model_39,Sedan,Hybrid,Automatic,1799,5,2437762
M3790,Honda_Model_40,SUV,Diesel,Manual,1799,5,3814917
M3791,Honda_Model_41,Sedan,Hybrid,Manual,1799,5,2754648
M3792,Honda_Model_42,SUV,Petrol,Manual,1199,5,1491376
M3793,Honda_Model_43,SUV,Petrol,Manual,1799,7,3228194
M3794,Honda_Model_44,SUV,Hybrid,Manual,1199,7,3614081
M3795,Honda_Model_45,Hatchback,Diesel,Automatic,1498,7,1514155
M3796,Honda_Model_46,Hatchback,Hybrid,Automatic,1799,7,1652791
M3797,Honda_Model_47,Hatchback,Diesel,Manual,1199,7,1498277
M3798,Honda_Model_48,SUV,Diesel,Automatic,1799,5,1161322
M3799,Honda_Model_49,SUV,Hybrid,Manual,1799,7,4200911
M3800,Honda_Model_0,Hatchback,Diesel,Manual,1498,5,4311930
M3801,Honda_Model_1,Sedan,Petrol,Manual,1993,5,3014031
M3802,Honda_Model_2,SUV,Hybrid,Manual,1799,7,4082807
M3803,Honda_Model_3,Sedan,Diesel,Automatic,1498,5,3901297
M3804,Honda_Model_4,Sedan,Petrol,Manual,1799,5,2878586
M3805,Honda_Model_5,SUV,Hybrid,Automatic,1799,7,4056725
M3806,Honda_Model_6,SUV,Petrol,Manual,1799,7,4090518
M3807,Honda_Model_7,Sedan,Petrol,Manual,1799,7,1642967
M3808,Honda_Model_8,Sedan,Petrol,Automatic,1993,5,1705844
M3809,Honda_Model_9,Hatchback,Diesel,Manual,1993,7,4275226
M3810,Honda_Model_10,Hatchback,Hybrid,Manual,1799,7,1800658
M3811,Honda_Model_11,SUV,Hybrid,Automatic,1799,5,1147905
M3812,Honda_Model_12,Hatchback,Diesel,Automatic,1498,7,3135703
M3813,Honda_Model_13,Hatchback,Hybrid,Automatic,1498,5,4449088
M3814,Honda_Model_14,Hatchback,Petrol,Manual,1199,5,1706137
M3815,Honda_Model_15,Hatchback,Hybrid,Manual,1993,7,1551198
M3816,Honda_Model_16,Sedan,Diesel,Automatic,1799,5,3911439
M3817,Honda_Model_17,SUV,Petrol,Automatic,1993,5,1208469
M3818,Honda_Model_18,Hatchback,Diesel,Manual,1498,7,4319586
M3819,Honda_Model_19,Sedan,Petrol,Manual,1993,7,3433440
M3820,Honda_Model_20,Sedan,Petrol,Automatic,1993,7,3637093
M3821,Honda_Model_21,Sedan,Hybrid,Automatic,1799,5,2203762
M3822,Honda_Model_22,Hatchback,Petrol,Automatic,1799,5,4130229
M3823,Honda_Model_23,Hatchback,Diesel,Automatic,1498,7,1528786
M3824,Honda_Model_24,SUV,Hybrid,Manual,1799,7,3097866
M3825,Honda_Model_25,Hatchback,Diesel,Manual,1498,7,4377050
M3826,Honda_Model_26,Hatchback,Petrol,Manual,1498,5,2813415
M3827,Honda_Model_27,Sedan,Diesel,Manual,1199,7,1929747
M3828,Honda_Model_28,SUV,Diesel,Automatic,1199,5,4051112
M3829,Honda_Model_29,Hatchback,Petrol,Manual,1199,7,3299726
M3830,Honda_Model_30,Hatchback,Hybrid,Automatic,1993,5,3921076
M3831,Honda_Model_31,Sedan,Diesel,Manual,1199,5,1309563
M3832,Honda_Model_32,Sedan,Petrol,Manual,1799,7,2168717
M3833,Honda_Model_33,Hatchback,Hybrid,Manual,1799,5,1475299
M3834,Honda_Model_34,SUV,Hybrid,Automatic,1199,5,2030295
M3835,Honda_Model_35,SUV,Hybrid,Manual,1993,7,1770807
M3836,Honda_Model_36,Sedan,Diesel,Automatic,1498,7,2611943
M3837,Honda_Model_37,Sedan,Diesel,Automatic,1993,5,1403091
M3838,Honda_Model_38,Hatchback,Diesel,Manual,1993,5,1509532
M3839,Honda_Model_39,Sedan,Hybrid,Automatic,1498,5,3813491
M3840,Honda_Model_40,Hatchback,Diesel,Manual,1498,7,2257711
M3841,Honda_Model_41,SUV,Petrol,Automatic,1498,5,2987561
M3842,Honda_Model_42,SUV,Diesel,Manual,1799,5,1473418
M3843,Honda_Model_43,Hatchback,Diesel,Automatic,1498,7,2323561
M3844,Honda_Model_44,Sedan,Hybrid,Automatic,1498,7,711357
M3845,Honda_Model_45,SUV,Diesel,Manual,1993,7,3257341
M3846,Honda_Model_46,Sedan,Petrol,Manual,1993,7,1380306
M3847,Honda_Model_47,SUV,Hybrid,Manual,1199,7,4441054
M3848,Honda_Model_48,Hatchback,Petrol,Manual,1993,5,3376589
M3849,Honda_Model_49,Hatchback,Hybrid,Automatic,1498,5,1754142
M3850,Honda_Model_0,Hatchback,Hybrid,Automatic,1799,5,3443914
M3851,Honda_Model_1,SUV,Diesel,Automatic,1993,7,1528008
M3852,Honda_Model_2,Sedan,Petrol,Automatic,1993,7,2588326
M3853,Honda_Model_3,Sedan,Hybrid,Manual,1498,7,4177422
M3854,Honda_Model_4,Sedan,Diesel,Automatic,1993,5,3186355
M3855,Honda_Model_5,SUV,Hybrid,Manual,1993,7,2324272
M3856,Honda_Model_6,SUV,Hybrid,Automatic,1498,7,2195298
M3857,Honda_Model_7,SUV,Hybrid,Manual,1993,7,3570510
M3858,Honda_Model_8,SUV,Hybrid,Manual,1799,5,3138445
M3859,Honda_Model_9,SUV,Hybrid,Manual,1199,7,2575175
M3860,Honda_Model_10,Sedan,Hybrid,Manual,1993,7,995843
M3861,Honda_Model_11,SUV,Diesel,Manual,1799,5,1996665
M3862,Honda_Model_12,SUV,Hybrid,Automatic,1993,7,2060265
M3863,Honda_Model_13,Sedan,Petrol,Manual,1199,7,1193985
M3864,Honda_Model_14,SUV,Diesel,Automatic,1498,7,4029229
M3865,Honda_Model_15,Sedan,Petrol,Automatic,1199,5,4221799
M3866,Honda_Model_16,Sedan,Hybrid,Manual,1993,7,3015574
M3867,Honda_Model_17,Hatchback,Petrol,Automatic,1199,7,1509818
M3868,Honda_Model_18,Hatchback,Hybrid,Automatic,1199,5,2069993
M3869,Honda_Model_19,Hatchback,Hybrid,Automatic,1498,5,2385176
M3870,Honda_Model_20,Hatchback,Diesel,Manual,1993,7,3625169
M3871,Honda_Model_21,SUV,Diesel,Manual,1199,5,4237998
M3872,Honda_Model_22,Hatchback,Hybrid,Manual,1199,7,3556804
M3873,Honda_Model_23,Sedan,Diesel,Manual,1498,5,1756085
M3874,Honda_Model_24,SUV,Petrol,Automatic,1799,7,942225
M3875,Honda_Model_25,Hatchback,Diesel,Automatic,1993,7,3660191
M3876,Honda_Model_26,Sedan,Diesel,Automatic,1799,7,4070078
M3877,Honda_Model_27,SUV,Petrol,Automatic,1799,5,2482700
M3878,Honda_Model_28,SUV,Diesel,Automatic,1498,5,908222
M3879,Honda_Model_29,Hatchback,Hybrid,Automatic,1498,7,2217629
M3880,Honda_Model_30,SUV,Petrol,Manual,1993,7,955117
M3881,Honda_Model_31,Sedan,Hybrid,Automatic,1799,7,3909033
M3882,Honda_Model_32,SUV,Petrol,Automatic,1199,7,4150723
M3883,Honda_Model_33,Sedan,Hybrid,Automatic,1799,5,4184782
M3884,Honda_Model_34,SUV,Hybrid,Manual,1498,5,3880135
M3885,Honda_Model_35,Hatchback,Diesel,Automatic,1199,7,1533038
M3886,Honda_Model_36,Sedan,Hybrid,Automatic,1199,5,4477293
M3887,Honda_Model_37,SUV,Diesel,Manual,1498,5,4056318
M3888,Honda_Model_38,SUV,Petrol,Automatic,1199,5,3811450
M3889,Honda_Model_39,SUV,Hybrid,Manual,1799,7,2187444
M3890,Honda_Model_40,Sedan,Hybrid,Manual,1498,7,972659
M3891,Honda_Model_41,Sedan,Petrol,Automatic,1993,5,4208450
M3892,Honda_Model_42,Sedan,Petrol,Automatic,1498,5,3987630
M3893,Honda_Model_43,Hatchback,Hybrid,Manual,1993,7,4168503
M3894,Honda_Model_44,Hatchback,Petrol,Automatic,1993,7,2111504
M3895,Honda_Model_45,Sedan,Diesel,Automatic,1498,7,3971224
M3896,Honda_Model_46,SUV,Petrol,Manual,1498,5,3721455
M3897,Honda_Model_47,Hatchback,Petrol,Manual,1993,5,3526595
M3898,Honda_Model_48,Sedan,Hybrid,Automatic,1993,5,4073898
M3899,Honda_Model_49,SUV,Diesel,Manual,1199,7,3204696
M3900,Honda_Model_0,Hatchback,Petrol,Automatic,1498,7,2154471
M3901,Honda_Model_1,SUV,Diesel,Automatic,1498,7,2293922
M3902,Honda_Model_2,SUV,Diesel,Automatic,1199,7,4234098
M3903,Honda_Model_3,SUV,Diesel,Automatic,1498,7,1977421
M3904,Honda_Model_4,SUV,Hybrid,Manual,1199,5,4154568
M3905,Honda_Model_5,Hatchback,Petrol,Automatic,1199,5,2512899
M3906,Honda_Model_6,Hatchback,Hybrid,Manual,1498,5,738872
M3907,Honda_Model_7,Hatchback,Petrol,Automatic,1799,7,2327835
M3908,Honda_Model_8,Sedan,Petrol,Automatic,1993,5,1568515
M3909,Honda_Model_9,Hatchback,Hybrid,Manual,1498,7,1247594
M3910,Honda_Model_10,SUV,Diesel,Automatic,1799,5,4267154
M3911,Honda_Model_11,Hatchback,Diesel,Manual,1199,5,2842845
M3912,Honda_Model_12,SUV,Petrol,Manual,1799,7,2563247
M3913,Honda_Model_13,Sedan,Hybrid,Automatic,1498,5,1317654
M3914,Honda_Model_14,SUV,Diesel,Automatic,1498,5,3128213
M3915,Honda_Model_15,SUV,Diesel,Automatic,1799,5,1062512
M3916,Honda_Model_16,SUV,Petrol,Automatic,1498,5,3295261
M3917,Honda_Model_17,Sedan,Petrol,Manual,1993,5,1974025
M3918,Honda_Model_18,Hatchback,Hybrid,Automatic,1799,5,838519
M3919,Honda_Model_19,Hatchback,Petrol,Automatic,1199,5,3276272
M3920,Honda_Model_20,Sedan,Diesel,Automatic,1799,7,2948495
M3921,Honda_Model_21,SUV,Diesel,Automatic,1799,5,3256243
M3922,Honda_Model_22,Hatchback,Diesel,Automatic,1799,7,2785589
M3923,Honda_Model_23,Sedan,Diesel,Manual,1799,5,4488485
M3924,Honda_Model_24,Hatchback,Hybrid,Automatic,1199,7,2489446
M3925,Honda_Model_25,Sedan,Hybrid,Manual,1199,7,1447405
M3926,Honda_Model_26,SUV,Petrol,Automatic,1199,5,1327722
M3927,Honda_Model_27,Hatchback,Petrol,Automatic,1799,7,3509355
M3928,Honda_Model_28,Sedan,Petrol,Automatic,1993,7,3085517
M3929,Honda_Model_29,Hatchback,Hybrid,Manual,1993,5,3055332
M3930,Honda_Model_30,Hatchback,Diesel,Automatic,1199,7,4200671
M3931,Honda_Model_31,Hatchback,Petrol,Manual,1993,5,2853619
M3932,Honda_Model_32,Hatchback,Diesel,Manual,1993,7,2608277
M3933,Honda_Model_33,Sedan,Petrol,Automatic,1993,7,811414
M3934,Honda_Model_34,SUV,Petrol,Manual,1993,7,743086
M3935,Honda_Model_35,Sedan,Petrol,Automatic,1993,7,4456640
M3936,Honda_Model_36,Sedan,Petrol,Automatic,1498,5,1305432
M3937,Honda_Model_37,Sedan,Petrol,Manual,1199,5,1749214
M3938,Honda_Model_38,SUV,Diesel,Automatic,1799,5,3787901
M3939,Honda_Model_39,Hatchback,Petrol,Automatic,1993,5,1557111
M3940,Honda_Model_40,Hatchback,Diesel,Manual,1498,5,1942582
M3941,Honda_Model_41,Hatchback,Hybrid,Manual,1799,7,1553192
M3942,Honda_Model_42,SUV,Petrol,Manual,1498,5,2844386
M3943,Honda_Model_43,Hatchback,Diesel,Manual,1993,7,4168921
M3944,Honda_Model_44,SUV,Hybrid,Manual,1993,5,2598851
M3945,Honda_Model_45,Hatchback,Hybrid,Manual,1993,5,1403407
M3946,Honda_Model_46,Hatchback,Hybrid,Automatic,1993,5,3956134
M3947,Honda_Model_47,Sedan,Diesel,Manual,1799,5,1889389
M3948,Honda_Model_48,SUV,Petrol,Manual,1799,7,3572623
M3949,Honda_Model_49,Sedan,Petrol,Automatic,1498,5,3122300
M3950,Honda_Model_0,Sedan,Diesel,Automatic,1199,7,2072209
M3951,Honda_Model_1,Sedan,Petrol,Manual,1993,7,2557999
M3952,Honda_Model_2,SUV,Diesel,Manual,1498,5,805711
M3953,Honda_Model_3,SUV,Petrol,Automatic,1498,7,4265025
M3954,Honda_Model_4,Hatchback,Hybrid,Manual,1498,7,4492777
M3955,Honda_Model_5,Sedan,Petrol,Manual,1993,5,2517030
M3956,Honda_Model_6,Hatchback,Diesel,Automatic,1993,7,2330168
M3957,Honda_Model_7,Sedan,Diesel,Manual,1498,5,3730298
M3958,Honda_Model_8,SUV,Hybrid,Automatic,1993,5,2531246
M3959,Honda_Model_9,SUV,Diesel,Manual,1498,7,4182975
M3960,Honda_Model_10,SUV,Petrol,Automatic,1799,7,3294440
M3961,Honda_Model_11,Sedan,Petrol,Automatic,1993,7,3045286
M3962,Honda_Model_12,SUV,Hybrid,Automatic,1799,7,818778
M3963,Honda_Model_13,Sedan,Diesel,Manual,1199,7,2683479
M3964,Honda_Model_14,Hatchback,Hybrid,Automatic,1993,7,1781679
M3965,Honda_Model_15,Sedan,Petrol,Manual,1199,7,3825913
M3966,Honda_Model_16,Hatchback,Hybrid,Automatic,1498,5,1763906
M3967,Honda_Model_17,Sedan,Diesel,Automatic,1993,5,2158256
M3968,Honda_Model_18,Hatchback,Hybrid,Automatic,1993,5,1881782
M3969,Honda_Model_19,SUV,Diesel,Manual,1993,7,3970407
M3970,Honda_Model_20,Hatchback,Diesel,Manual,1199,7,3370849
M3971,Honda_Model_21,SUV,Petrol,Automatic,1199,7,3023422
M3972,Honda_Model_22,SUV,Petrol,Manual,1498,5,700184
M3973,Honda_Model_23,Hatchback,Petrol,Manual,1799,5,3286291
M3974,Honda_Model_24,Sedan,Diesel,Manual,1799,5,2918681
M3975,Honda_Model_25,Sedan,Hybrid,Automatic,1199,7,2715354
M3976,Honda_Model_26,Sedan,Diesel,Manual,1993,5,2510296
M3977,Honda_Model_27,Sedan,Petrol,Automatic,1799,5,2852962
M3978,Honda_Model_28,Sedan,Petrol,Automatic,1799,7,2351591
M3979,Honda_Model_29,SUV,Hybrid,Automatic,1199,5,4045850
M3980,Honda_Model_30,Sedan,Petrol,Manual,1498,5,1737825
M3981,Honda_Model_31,SUV,Petrol,Automatic,1199,5,2698814
M3982,Honda_Model_32,SUV,Petrol,Manual,1199,7,4310557
M3983,Honda_Model_33,SUV,Hybrid,Manual,1993,5,3356560
M3984,Honda_Model_34,Hatchback,Diesel,Automatic,1199,7,1403844
M3985,Honda_Model_35,Hatchback,Petrol,Automatic,1993,7,2464499
M3986,Honda_Model_36,SUV,Hybrid,Automatic,1498,5,4182908
M3987,Honda_Model_37,Hatchback,Petrol,Manual,1993,5,780528
M3988,Honda_Model_38,Sedan,Hybrid,Manual,1498,7,886185
M3989,Honda_Model_39,Sedan,Petrol,Automatic,1498,7,2981320
M3990,Honda_Model_40,SUV,Hybrid,Automatic,1498,7,2282997
M3991,Honda_Model_41,Sedan,Petrol,Manual,1199,7,2410341
M3992,Honda_Model_42,SUV,Diesel,Manual,1993,7,2696349
M3993,Honda_Model_43,SUV,Petrol,Automatic,1799,5,2486346
M3994,Honda_Model_44,Sedan,Hybrid,Manual,1199,7,2369857
M3995,Honda_Model_45,Hatchback,Petrol,Manual,1498,5,815742
M3996,Honda_Model_46,Sedan,Diesel,Manual,1799,7,3469597
M3997,Honda_Model_47,Sedan,Petrol,Manual,1199,5,4405718
M3998,Honda_Model_48,SUV,Hybrid,Manual,1799,7,2524011
M3999,Honda_Model_49,SUV,Hybrid,Manual,1498,5,2745963
